fkeyWorkOrderID,strComment
13519320,He stated they buy lots of parts from them.  He stated the best part is how they deliver the parts.
12434557,"Lori stated, "" They are one of the only places around to buy parts that I need."""
12434040,"Allan stated, ""All I drive is CAT.  Ohio CAT is the closest."""
12382659,NULL
12382196,"Matt stated, ""They are the nearest dealer."""
12213947,"Lydia said, ""We use Ohio CAT because of the number of CAT engines we have."""
12132572,NULL
12532502,"Scott stated, ""The parts and service counters are very knowledgeable and pleasant.  Very seldom is there a mistake."""
12674452,"Jim said ""Just timely service.  They got our parts for us in a timely manner."""
12674567,"Rick said ""I have never had any problems""."
12645138,"Jim said ""They were very knowledgeable""."
12643138,"Nathan said ""They are the only provider in the area for CAT parts""."
13287390,"Robert said, ""They know me there and they are very responsive and helped me load it into my car."""
12348219,Sean stated that the parts representatives are very knowledgeable and good at what they do.
12348685,Andy stated they are the main provider in the area but they can always help him out and find the parts.
12347914,John stated that he is pleased with the availability of parts.
12347962,John stated parts availability.
12194755,Bill said the Murrysville location is real good and they always make sure he has the right parts.
12194490,NULL
12265497,Barry said he liked that Cleveland Brothers had parts on hand.
12265353,Dave said the parts counter representatives at Cleveland Brothers go out of their way to help them.
12265279,NULL
12265897,He said the representative was very helpful and knowledgeable.
12261413,He said he likes the online ordering and he feels Murrysville has some of the nicest parts people.
12541355,"Denny stated that everything is fine with Cleveland Brothers, they get your parts when you need them."
12540969,NULL
12540820,Dave stated that Cleveland Brothers are usually able to fine the correct part needed and get it to him pretty timely.
12493755,NULL
12493479,He stated that Cleveland Brothers are the only dealer in town.
12493204,Joel and jason work with Cleveland Brothers and he does not have anything go wrong.
12493227,Jenn stated the representatives are knowledgable.
12493376,Rob stated that they have top notch staff and the service is great.
12493393,Jeff stated they always have parts in stock with or with a short wait time.
12492916,Bruce said Cleveland Brothers are great people and good to deal with.
12444320,"Fran stated Cleveland Brothers has quality people behind the counter, they are knowledgeable and are able to find parts quickly."
12485828,NULL
12537294,"Randy stated that every time he calls for parts, they get you what is needed."
13057246,He stated they do a good job and they are the only one in the area.
13056830,Chuck stated no.
12990067,He stated that he has been dealing with Wagner for years and they always do a great job.
12990182,He stated that they get the job done.
12989227,"She stated that they are very professional, and Devon does a really good job.  She stated that she has never had any problems."
12989557,"He stated for Cat they are the only provider, but they are good to work with."
12737058,NULL
12737491,Stump stated availability of parts.
12737833,Nate stated always helpful every time and good staff.
12857622,Merle stated because he has CAT equipment.
12858166,"Upon probing, no reason was given."
12858281,Matt stated he's always had good service.
12878302,Chad stated it's the only place that stocks CAT parts.
12878133,Roger stated Richard and Marvin are Spanish speakers and they can help a lot of people when they need service or parts.
12878561,Steve stated they provide good service.
13292709,Seth stated he has dealt with them for a long time.
13292058,Bryce stated they are very knowledgeable.
13222115,Dana stated Wagner Equipment's drop box service is awesome.
13222292,Jeff stated Wagner Equipment takes very good care of us.
13221836,Kyle stated they have provided good service.
12644463,"Tylan said, ""They were quick and had the parts I needed."""
12643517,"He stated, ""They seem like nice people and I've dealt with other places, but they were recommended to me and I've been happy."""
12869849,"Nathan stated, ""They were able to find what I needed and get it when they said, they have good inventory."""
12870911,"He said, ""We like it because their Parts Drop Point is less than 15 minutes away and we utilize that as much as we can."""
12778774,"He said, ""I get along real well with parts guy and they are always real helpful."""
13050911,"Jason stated, ""They are close to home."""
12983275,Johnny said that they are really knowledgeable and good at getting parts when they say they are going to.
12984123,"Jim stated, ""I'm very satisfied with their service, there's no particular reason."""
12935655,NULL
13287777,"He said, ""They try to help and do everything they can."""
13334996,"Shane said, ""They accommodate us very well."""
13214361,Paul stated they've always done a good job for him.
13215321,NULL
13413984,"Heath said, ""They had good customer service."""
13458569,"Rick said, ""They came down in a reasonable time and fixed the equipment. They did good."""
12340894,NULL
12382157,"Dieter said, ""I like the personnel there, especially Kyle McCoy (parts representative)."""
12434440,NULL
12382452,"Ed said, ""They are very efficient. I get exactly what I ordered and they do a really good job."""
12339793,NULL
12697001,Karen said HOLT CAT's after hours service person was prompt in returning her call and getting the parts she needed.
12598902,Chris said HOLT CAT provides pretty good service. He said they are knowledgeable and they don't have any problems with them.
12505508,John said that he has done business with HOLT CAT for about ten years and they take care of his company.
13567184,Laramie said he has been dealing with HOLT CAT for a longtime and they did a good job.
13488887,Steven said HOLT CAT's service was very fast. He said he was in and out within fifteen minutes.
13489389,Jessica at front counter help him to look for parts by sending him some diagrams to identify the parts he needed.
13489562,Michael said HOLT CAT provides good customer service and they know his name when he walks in the door.
13489221,He stated they treat everyone good.
13430325,He stated HOLT CAT made their parts lookup much easier on the computer.
13312714,"Jeff stated that his PSSR, Corey Turman, is probably the main reason that he buys parts from HOLT CAT."
13312120,Glenn did not have a reason when probed on this question.
13232222,NULL
13124034,Tex said HOLT CAT has good customer service and are friendly.
13124155,He stated they do a good job.
13125447,He stated they gave him recommendations on items they keep in stock.
12999723,Wayne said HOLT CAT shipped parts out to him and he received the parts when HOLT CAT promised.
12896136,Ken said HOLT CAT always takes care of him and are a great group of people to work with on his parts orders.
12958546,Gerardo said HOLT CAT has good customer service and are willing to help him get in the part he needs.
12795076,Chris said HOLT CAT has the parts he needs and are able to get them to him in a timely manner.
12893970,"Ronnie said, ""I have never had issues with any of my orders."""
13234762,He said they are very good and helpful.
13083774,NULL
13193316,Eric said HOLT CAT is quick and knowledgeable. He said they are easy to work with on parts orders.
12692374,He said the parts are available usual that day or the next day.
12692516,NULL
12692289,NULL
12456144,NULL
12550385,Terry said Altorfer Cat quick and can get him what he needs.
12549888,"Sam said that the parts guy, whose name he could not recall, had parts numbers memorized and all parts were available."
12354490,NULL
12403066,Dave said Altorfer Cat service person Randy was excellent.
12225613,Amy said that able to get the parts within a good amount of time and the orders are filled accurately.
12201644,"Kim said that everybody is very friendly, very fast and orders are filled accurately the first time around."
12891775,He likes the promptness of the parts ordering.
12952886,He stated they got him what he needed.
12793304,"He said they are knowledgeable and experienced.  He said they cost more, but it is worth the cost."
12744988,"Don stated that they were helpful, generous and kind."
12745325,Kevin said that they are nice and the service is good.
12745050,He said they are the only dealers in the area.
12845976,He stated they are a good bunch of guys and they are knowledgable.
12845990,NULL
13308135,NULL
13308044,Dusty shared that when he calls they bring him parts.
13433623,Ed stated the store location is close and they get the parts.
13433254,Jay stated that the main reason is the availability of CAT parts.
13757714,Warren said Butler Machinery has the parts available or can get them the next day.
13697722,Randy said Butler Machinery has good service.
13698081,"Chris stated that they knew what parts were his and they were already on a pallet, ready for pick up."
13557761,Bob said he is longtime customer of Butler Machinery.
13757556,Travis said the parts staff at Butler Machinery always work with him to get parts and answer all his questions.
13841365,He stated parts availability and they were courteous.
13841117,He stated that they are nice guys and very knowledgeable.
14400590,"Brant said Butler Machinery has always had what he needed or they were able to find it, and they were happy to do so."
13996780,Brad said Butler Machiney's parts staff's knowledge.
13997254,He said the parts staff is knowledgeable.
15157442,Ryan stated Butler does a good job.
14654941,NULL
14441092,"Lee said he definitely would recommend Butler Machinery, because they are open early and stay open late."
14441106,NULL
14441000,Mark said they are the only provider in the territory.
14655264,Jeff said whenever he places an order they usually take good care of him.
14781981,"Lloyd said Butler Machinery is closet to him, and they have everything that any other provider has."
15157612,Dave said the parts employees are always very helpful to him and they have it set up to do so.
15273611,Monty stated the Grand Fork location always gets the parts sent correctly.
15273369,NULL
13883747,NULL
14650584,Debbie is dependable she does what she says she is going to do.
15273441,"Upon probing, he stated that the customer service is what was done particular well."
15305719,He stated parts availability and their parts people are very knowledgeable.
15305903,She said Butler MAchinery did nothing well in partoicular.
15437567,He stated Butler Machinery have great customer service.
15273289,He did not specify.
15156913,He stated customer service is good and they are good with parts.
15102271,Nick said they got him the right parts.
14889701,Jason said their service is good.
14781645,He said that the sales representative in charge really did a good job in helping him out complete his parts order.
14441036,NULL
14400742,NULL
14177649,Jesse stated that they are pretty fast.
14602520,He stated they took the time to look up Prentice Parts for him.
14601880,Very kind and courteous.
15115225,NULL
14902544,"Scott stated that they are very friendly, easy to talk to, and knowledgeable."
14902890,Lance stated that getting parts quickly is the primary reason for his recommendation.
14920487,Ken stated that he was satisfied with the speed of delivery.
15450798,Matt stated they are the source for the Caterpillar parts that they need. He also stated the availability of the parts.
14603053,NULL
14672163,Terry stated that everything was great.  He said they took care of everything he needed.
14238220,Chris stated the parts staff is knowledgeable.
13693548,Mark stated Cleveland Brothers knows their stuff.
13745174,Tim stated Cleveland Brothers is good to deal with on his parts orders.
14570019,Ira stated this is his only option.
14439041,NULL
14439144,He stated Roy Shaw is a excellent parts guy - he helps him out.
14439324,Jim stated they are very knowledgeable.
14438195,Rick uses Cleveland Brothers daily and said Cleveland Brothers is good at what they do.
14438429,Nick stated Cleveland Brothers got the parts they needed.
14438447,Donald stated they always have parts on hand when he needs them.
14439516,"RJ stated they typically have the parts in stock and if not, are able to get them the next day."
14672156,Always accurate.
14762433,Terry stated that they were very prompt.
15390604,Travis stated that he would recommend Cleveland Brothers because they are easy to work with.
15486703,Leroy stated they are the only dealer for Caterpillar parts.  He also stated the accuracy of the service.
14603132,NULL
14030187,"Terry stated they provide quality service, are very knowledgeable, and had excellent customer service."
14030206,"Jon stated that Cleveland Brothers usually has the parts he needs, when he needs them."
14030052,"Herb stated that if you have CAT, you go to Cleveland Brothers.  He said that there aren't many options with CAT specific parts."
14238205,Mr. Miller said he purchases a lot of parts from Cleveland Brothers.
13936150,Mike stated that their service and their parts ordering is good.
13605094,Adam stated that they are knowledgeable about the parts.
14603334,Doug stated they are helpful with ordering parts.
14603033,"Josh stated that he did not have the parts numbers, and they were able to help him regardless."
14979770,Bob stated that he has been working with them for a while now and that they usually have the parts in stock.
14979818,"He said they can get the parts, they have knowledgeable people behind the desk and they support their products."
14031270,Dean stated they have good service and communication.
14031446,Delbert stated they have good parts availability and good inventory.
14022677,Brenda did not have any specifics for this rating.
14023204,Eric stated that the part was not one that they keep stocked. The  part was on national backorder got the part the next day.
14138595,NULL
13936041,NULL
13936767,Patty stated that they were very responsive in researching the parts she needed.
13860112,Kitty stated that everything was good.
13694536,Todd stated they are all very helpful in the parts department.
13694474,John stated that they are able to find the parts you need when you explain it to them.
13604391,Thane didn't have any additional comments.
15450091,Kris stated that he would recommend Cleveland Brothers because they know their business.
15486271,Bill stated that he would recommend Cleveland Brothers because they are knowledgeable and have what he needs.
15390883,NULL
15485671,Terry stated that he would recommend Cleveland Brothers because of their friendly people.
15450542,He stated the parts were there in a timely fashion.
14024096,NULL
14031597,NULL
14237888,No reason given.
14238816,Chris stated helpful.
14902367,Sharon stated that Cleveland Brother's parts department is very knowledgable.
15231935,Dilan stated that the delivery time was the reason he would recommend them so highly.
15232357,NULL
15165424,After probing he stated that everything was good.
15165796,Manuel said that they they provided pretty good service.
13749186,He stated the parts were available and the service was good.
13692513,He stated they are helpful and knowledgeable.
13692782,TJ did not have a reason when probed on this question.
13554581,He stated that they were very friendly and nice and the service was good.
13438666,He stated that they provide good service.
14131204,He stated it was simpl and easy and they did what they said they would do.
14131468,NULL
13994753,NULL
14306880,Ron stated he called and Cashman shipped the parts right out.
13748961,He stated that they are the only provider in the area and they do a good job.
13841987,Brian stated that everything was good from start to finish.
13842317,"Brian said Cashman Equipment is helpful, friendly and their people are trained mechanics."
15165602,Renee said Cashman is very timely and if a problem arises they are always there to help.
15105116,He stated that Matt and Drew in Parts get him the right parts.
14598294,NULL
14415105,NULL
14658116,Ken stated they are the only place for CAT parts.
14779840,"Michelle stated they did everything right, and explained they've had back luck with other places."
13993694,He stated that they provide good service.
13993929,Aaron said thath they had the order ready when promised.
13993163,He stated they provide good service.
13993354,Curtis said Cashman Equipment Company was able to get him the correct parts.
13991535,She stated that there were no issues and the parts order was correct.
13991568,"Mike stated they are quick, are able to deliver the parts where needed, and that overall it's a good partnership."
14131389,He stated that he had an emergency on a Sunday after hours and they responded quickly and helped him out.
14131390,Gary stated that they always follow up if there is any problems or errors.
14130768,She stated that they found what she needed and called her back right away and delivered the part which made her life easy.
14040363,Ian stated that Cashman Equipment Company did great; they even had to add on to an order after the fact. It was very productive.
14040834,Daniel said he order parts after hours and Cashman follow through very well.
14306505,Linda stated that they will look up the part #s if they don't have the right ones.
14306303,Curt said his Cashman Equipment Company parts agent is very helpful.
14178795,"He stated they were very helpful, convenient and provided quick service."
14179270,NULL
14179298,NULL
14179340,Andrew said that there was an issue and it was taken care of.
14179993,Mario stated he gets the right parts the first time.
13615605,"N/A  After probing, Terry said that this was a straightforward experience."
13615733,He said they  are the only ones in town.
13615209,Scott stated they are helpful and have good inventory.
13748674,"He stated they have done very well, and everything has been on time."
13749704,Robert said Cashman Equipment Company was professional and there were no problems.
13842406,NULL
15166056,"Steve said that took care of  what he needed, as they should."
15641600,He stated they are the only provider in the area.
15641266,Taylor said they take the orders well and are always on top of it.
15641168,He stated they do a great job and he loves the way they work.
15641008,"He stated they have great help, if he get physcically order parts himself, they work with him via email or text to help him out."
15105170,"After probing, Jason did not provide a reason for this rating."
14893562,Jake said Cashman Equipment Company's counter guys are knowledge and quick to get him his parts.
14930859,Mike stated that they got his order correct.
14930934,He stated that they were very professional and courteous.
15077691,NULL
15077735,He stated that they are the only provider in the area.
14779104,Justin said Cashman Equipment Company is right on their game and get him his parts right away.
14780738,He stated that their professionalism and knowledge are superior to other providers.
14658042,Shaun said Cashman Equipment Company does everything well.
14658514,NULL
14598848,"He stated he likes the employees who take his orders, stating they are very accomodating."
14495573,Neilson stated that they always treat him well.
14496239,"Leo said that he had good, quick service."
14496268,Joe stated that he always buys his parts from them and they do everything well.
14414467,Lloyd stated that they had all the answers that he needed and got his parts.
14414613,He stated Cashman Equipment Company was able to get him his parts on time.
14179169,NULL
14178864,NULL
14305905,He stated everything was fine.
14036529,"N/A  After probing, Jim did not provide a reason for this rating for this purchase; he said that they would usually be a 10."
14134374,Dan stated that Altorfer CAT is easy to reach and responsive on the phone.
14134267,She said they are the only ones around to get the things needed.
14134309,Tom stated he has always had good service in the thirty years of doing business with them.
14178155,He didn't have a reason for the ten rating.
14296570,NULL
14395729,Dave said that they were knowledgeable and found what he needed quickly.
13888868,He said they do pretty good. Take care of business and are pretty accurate.
15101811,Jeff stated that they do their best.
14976587,He did not have a reason for the ten rating.
14976475,Rick said always good about part and availability.
14818971,He said the people are super nice.
14929469,He stated he is a loyal customer and receives his parts timely.
14451495,Randy said that they were helpful in locating parts for wrecked equipment.
14553600,Rodney stated he recommends them because they have the knowledge and know what they are doing.
14553351,NULL
14601318,Bill stated Altofer takes care of the customer; he never has problems.
14601560,"Jason said Altorfer Cat quickly got him what he needed, they were very easy and good to work with."
14451913,John said it was great when referring to this recent experience.
14928887,He stated they had the parts he needed and he received them timely.
13668441,Rick said the sales representative comes in to learn all his equipment.
14153937,NULL
15288716,NULL
15130512,"Chuck stated good service, fast service and they follow up."
15130582,NULL
15248625,"Phyllis stated it is the quality of the service. She stated it is easy, they are fast and they do not make mistakes."
14901672,Trish stated that they are easy to deal with.
14901554,"Janine stated that they are dependable, knowledgeable and cost efficient."
14950112,Steve stated that they have his parts in stock.
14592136,Johnny said got order correct.
14810819,Chris stated they typically have the parts available.
14282703,"Joe said that for this and all other services, they have always been helpful and dealt with any issues."
13882643,Ray stated that they get him his parts fast and are decent people to deal with overall.
13686506,Richard stated that the availability of the parts he needs for him and his customers is the reason for this rating.
14173131,"After probing, Blane did not provide a reason for this rating."
14125297,"After probing, Jeff did not have a reason for this rating."
14334996,Warren said that the parts that he needed were available; which was important.
13550904,Paul said expediting the order.
13836964,Tommy stated that the customer service and on time delivery of parts are the reasons for this rating.
15471873,He stated that they had quick service and gets parts the next day.
14435221,Chad stated that they take time to explain things to you and they explain why you need certain parts.
15097850,"George said always have what you need, promptly deliver also."
13741670,Ronnie stated he deals with them on a daily basis and has no complaints.
13424740,Ed said that they usually have most of the parts in stock.
13342305,Garland said that they are the only CAT dealer in the state.
13602179,Doug stated they had what he needed.
13602853,John stated they get the parts quickly.
13976830,NULL
13976951,Eddie stated they are good at what they do.
14284796,Butch shared that they are able to get the parts for him quickly.
14172431,NULL
13468985,NULL
13550710,"Chris Rollington, the sales person he dealt with responded quick to everything he asked."
14968998,"Carol stated they are helpful, and also that they are an approved vendor for the state that she has dealt with for a long time."
14592596,Joe stated that they always get the parts fast and if you have a question they get back to you quickly.
14435868,"Mike said that always nice, and are able to get parts in on time.  Mike said that there were no issues."
13296172,He stated that the were knowledgable and quick.
14335339,"Mike shared that every time, even when he needs a small part he gets their attention;  they take care of it."
13468585,NULL
13550070,He stated that they provide a good service.
13686248,He stated that the availability of parts was excellent.
14124149,"Sonny shared that they know the part, are able to find what you need based on you just giving them a part number."
14969897,John stated that they had the parts and he did not have to wait.
14488234,"Dickie stated they are very knowledgeable of the parts , so very few mistakes are made when ordering."
13883510,"Dale stated they have good parts availability , and the person that helped him was very knowledgeable."
15297206,NULL
15101979,Rob stated nine out of ten times they can get the parts to him the next day.
14976739,Eric stated they are good at communicating on what they have and what they don't have.
14819072,Kathy stated she has over thirty years of doing business with them and they have done an excellent job for her.
14818885,"Gary said they work well together, for parts and equipment.  He said he gets support from them."
14601479,He said they are efficient and timely.
14553400,He didn't have a reason for the ten rating.
15309934,Andre stated they are pretty knowledgeable.
15309623,Russ stated that Altorfer Cat did an excellent job re-building his D6T.
15310018,Kevin stated they knew what he needed and it didn't take long.
15309620,Bud stated they did well.
15309634,NULL
14553741,Kermit said they shipped the parts to him and the order was correct.
14451696,Jerry stated they did a fine job.
14768702,He stated there is no particular reason.
14818740,He stated that they did well with their communication.
14818963,Sandy stated that Altorfer CAT got his parts fairly quickly.
14125205,John stated that the parts staff are helpful and they have good parts availability.
13883270,"Brandon said that Carter Machinery was prompt, professional, and took care of everything."
13297472,NULL
14758910,Abe stated they are the only dealer in the area.
14651178,"Wayne stated that he works for a very large truck stop and rebuilds mostly CAT engines, so they go directly to the dealer."
13297885,"They have drop boxes,  easy to pick up near the shop by thenext morning; overnight service."
14171794,NULL
14027465,Ray stated that the friendly and fast service provided by the parts staff is the reason for this rating.
13977146,Jessica said the parts representative was able to look up a part for her with just very basic information.
13342219,Roy said they are the only ones who have it.
13836750,Al stated they handled it very well.  And they met their expectations.
15431247,Ralph stated he has gone there for a long time.
13602980,"It is their price, availability and customer service."
14334927,Russell stated they provide quick service.
13603399,Chris shared that they have he parts; they are the one with the Cat parts.
14649680,Jack said usually in stock and deliver to him in a timely manner.
14487963,Mike stated that the quality of the service is the reason for this rating.
14969932,Mary said they were prompt.
15266357,He said they have good service and he can get his things in a reasonable time.
15145789,John stated they are quick and fill the orders correctly the first time.
14922049,Daniel said they got everything correct.
14650542,Marty said handle well and professional.
13836805,Eric shared that they are the only Cat dealer around.
14336376,Ronnie stated that this is where they go for CAT parts.
13602275,NULL
15114745,Tom stated that he would recommend Cleveland Brothers because they are knowledgeable.
14920778,NULL
14902789,NULL
14979045,Tiffany stated that she would recommend Cleveland Brothers because they always have what they need and they don't have to wait.
14672394,"Eric stated he orders parts nearly every day, adding he orders them thru Kenworth who then orders them from CAT."
14672583,NULL
14570277,Janelle stated that they are knowledgeable and know what they are doing.
14603113,David stated they had the parts in stock.
14137229,"Dave stated the parts department is knowledgeable, and they have good parts availability as well."
14031060,"After probing, no reason provided."
14237267,NULL
13693970,NULL
13745191,Customer do not wish to comment.
14276786,"Billy said there are no other options, they are the only dealer in the area."
13595932,David stated they do what they say they will do.
13736127,"HK stated he has been going there a long time and Brian, in the parts department, is exceptional and knows what he's doing."
15262062,John stated that they get the parts in a timely manner.
14966337,"Bud shared that they are knowledgeable when you call them, help you find what you need and get it: ready and available for you."
13876885,John stated Blanchard has his parts and there is not a long wait time.
13541781,"Tracey said he gets his parts quickly, by they next morning."
13971807,"Dan said if someone has CAT equipment and needs parts, he would recommend Blanchard."
15302520,He stated that they provide a good line of communication with the customers and provide good service.
15302048,He stated that the parts were available and staff are friendly.
13541642,He stated they do anything he needs them to do.
13679558,He stated it was almost closing time and they helped him with his parts order.
14946035,NULL
13830554,He stated they seem to do well.
13971609,"Ronnie said Richard McClain, at the Columbia location of Blanchard is the best  parts guy he has ever met."
13972230,Todd said Blanchard is good at what they do.
14946304,Phil said they knew how to get the parts he needed right away.
14946313,"Bobby stated that Blanchard was very helpful, especially with getting him information and what he needed."
14945746,Will stated knowledgeable and top quality parts.
13830082,He stated they got the parts quickly.
13876614,He stated timely service of parts.
15302033,He stated that Clint in parts did an excellent job and is always on time with his orders.
14438522,He stated they are always prompt and courteous.  He had a part sent incorrectly and Chuck was able to exchange it the next day.
14670471,NULL
14238846,Eugene stated that Cleveland Brothers have great follow-up/communication.
13859668,NULL
13605961,Steve stated that they always do everything well.
14137665,He stated they gave him parts.
14024253,NULL
14237371,He stated they were quick and know what they are doing.  He stated they are knowledgable.
15486536,"He stated that they were quick, had a quote and spec sheets and shipped the parts."
15486582,He stated that they expedited some parts that he needed this time.
15450315,Lettie stated that the service was great.
14671855,John stated he just calls Cleveland Brothers up and order his parts.
14670805,Jason stated Cleveland Brothers ability to get parts quickly.
14670849,Matthew stated the parts prices are expensive.
14670585,Brandon stated Cleveland Brothers called him back.
14670766,NULL
14439014,Dan said they are very consistent in their service.
14439033,Jim said Gory does an excellent job.  He knows what you need and has it available quickly.
14438527,Kevin said they do a good job.
14438885,Derek said they know what he needs when he calls.
14570591,NULL
14441146,Joe said they were able to complete the repair.
14929872,Mavis said they do everything well.
14123828,John said that for this and other purchases they are always friendly and helpful.
13882406,"Kurt shared that they have a a good team, put in a good effort to find what you need, are prompt and able to get what you need."
13341490,He stated they always treat him good.
14171750,Emmit stated Carter Machinery followed-up with the questions he asked.
14487505,NULL
14486999,He said he gets his parts within 24 hours he is very pleased with the turn around time.
14758268,NULL
15296866,NULL
15147269,He didn't have a comment.
15450835,He stated he had no trouble with them.
14979386,"He said they are good with parts, and have a drop box only 3 miles away from him which is helpful."
14979236,Heather stated that all she has to do is tell them they need something and it is ready to go when they arrive to pick it up.
14901792,Terry stated that they make a conscious effort to help in any way that they can.
15278077,Jim stated the PSR Chip Fletcher is real good.
15278843,Bill stated that he would recommend Cleveland Brothers because of their knowledge.
15233133,Doug stated that they provided great customer service.
15231911,Josh stated that they have most of his parts in stock and always get his orders together in a timely fashion.
14602163,Dale stated Cleveland Brothers' drop-box location is very convenient.
14762305,Tim stated that he would recommond them based on his parts  being available.
14024189,NULL
14022657,Richard said Cleveland Brothers will call him back if there is a problem with a part number; they communicate very well.
13745261,He said parts availability even with old equipment. He said everything is readily available.
13744994,Gerald stated that they get them to him in a timely manner.
13744669,Steve stated there was a quick turnaround time and he had his parts order the next day.
13935618,Steven stated they provide good service.
13693727,Terry stated that the Turbotville parts department has been very helpful in getting him the parts that he needs.
13693757,Jennifer said Cleveland Brothers is the only CAT dealer in the area.
13605692,Don stated that they figured out the problem right away and then got the part and got them going again.
14138443,Woody stated Cleveland Brothers did a good job installing a window and fixing the side door.
14138457,Rick stated they found the parts and they were able to get them quickly.
14237684,Jason said he likes Cleveland Brothers availability of parts.
14763667,None.
15273465,NULL
15273736,"Carol said they are always willing to get what she needs, they are very helpful."
14441073,"Jared said the parts service was fast, and the representatives were nice on the phone."
14654969,Robert stated the customer service itself is outstanding.
14619955,Dan said he has had good luck with Butler Machinery.
15273182,"Al said he gets his parts when they say he will, and they are very helpful,"
15157161,Dave said they are always helpful.
14177286,Jamey said Butler Machinery was speedy with their phone response.
13697962,Marvin said he has always liked Butler Machinery's service.
13757681,Adam said Butler Machinery had good parts availability.
13757292,Jason said the parts people over at Butler Machinery are pretty good and knowledgeable.
13612876,He said the parts department is good at Butler Machinery.
14401241,Rook said Butler Machinery has CAT parts.
14141149,NULL
14889263,Roger said that Butler Machinery is handy for his location.
14573493,She stated they are good about locating parts and informative on what they need.  The staff is knowledgeable.
14441058,Nick said Butler Machinery's parts department had everything he needed.
14619821,He stated they deal with them all the time.
14654625,He stated they got parts in good amount of time and they were the right parts.
14973808,He stated they are knowledgeable in parts and got them in quickly.
14973573,Sharon said they are very responsive in their parts and service department. She said the customer service is good.
14973947,NULL
15157424,Anne stated they always have good service.
15273548,Tom said the parts employees get the parts right the first time and they have knowledge.
13882450,Kevin stated he had a good clean transaction with no issues and that is why he would recommend.
13741642,Tom said that they provided fast service.
14283597,"Joshua said nothing comes to mind for this purchase but, they can always get parts in by the next day if they are not in stock."
14980233,Bill stated that the guys are helpful and that the parts come in quickly.
14283886,"Mark said that the salespeople are easy to talk to, they are helpful and they got part they needed overnighted to him."
14027655,NULL
14028854,John stated they are knowledgeable of the parts and do a good job with service.
15471728,NULL
15296954,NULL
14336086,He stated past history.  He stated he has done business with them for over 20 years.
14811235,Ron stated they are the only provider in our area to get CAT parts from.
15266721,"Tyler stated they have excellent customer service, and have an easy purchase process."
14757597,Justin stated it is fast and easy with service there.
14487043,NULL
14336452,He stated service is prompt and they make sure they get what they need.
14283067,He stated they do a great job but he does wish they had more inventory for parts needed for heavy machines.
13814213,"Ed stated that from 8-4, Monday-Friday coverage is great. He added that after hours isn't as good, but they do what they can."
13891674,Jessica said the parts staff is always very helpful.
14620279,He stated that their service was good.
14673762,Victor said that they get the parts he needs.
14673950,Larry said they had the parts ready when he got there.
14558724,"Duane stated that the parts staff were knowledgeable, courteous and helpful."
14558736,Alex shared that they are nice and know what they are doing.  He added that they also show you the parts and gave him a Cat hat.
14558818,Able said they were very professional and knowledgeable.
14559100,Rosendo shared that everything was good; pricing.
14559333,"Flora stated that the parts staff is knowledgeable, she really likes them and they are helpful to her with finding parts."
14467587,"He said they are the only ones round, they got the best equipment and parts and know about it."
14467644,He stated that they are good people that work there.
14467660,He said - the EM - Mesa (00) location has good parts and quality of service.
14467703,Joe shared that they are there when need help and their customer service at the counter is very good.
14468060,Dave said he liked that when he walked into this location he received good service.
14150475,He stated they always do a excellent job.
14146682,"Janice stated that they are very good at getting parts, getting prices,  and parts in."
14146749,"Gary said that they are professional, good at what they are doing and are able to look up parts quickly."
14146779,He stated that Empire did what he asked.
14147144,He stated good customer service.
14150802,Josue stated that the follow up by Empire was great and everything went smoothly.
14150384,She stated they order everyday - it is a good experience.
14093088,Delinah said she got everything she ordered from Empire.
14979728,Tracey stated that they usually have the parts in stock or get them by the next day.
14237381,John stated that they had the items in stock s that were needed.
14237564,He stated that the service is good.
14137698,Allen said Cleveland Brothers called him back right away and his recent experience was done in a timely manner.
14137255,John stated they had the parts on hand and were very helpful.
14030867,NULL
14237045,No reason given.
15232415,Bob stated that they were very courteous on the phone and got back to him in a timely manner.
14603666,Jody stated that they do a good job and he doesn't have any complaints about anything that they do.
14603402,NULL
14602495,"Darin stated that the parts people are knowledgeable, helpful, and get back to him in a timely fashion."
14602428,NULL
14603940,Walt stated that he would recommend Cleveland Brothers because the parts are good and the service is quick.
14571303,"Kevin stated it is trouble free, quick response and they get him the right parts."
14569332,"Kenny stated that he would recommend Cleveland Brothers because when he calls in, they have knowledgeable people."
14438268,Barry stated they have good availability and are knowledgeable.
14438216,Larry stated they are knowledgeable and able to fill his orders correctly.
14763656,Colleen stated that they have quick delivery and are curtious on the phone.
15231845,Aaron stated that he would recommend Cleveland Brothers because they sell CAT parts and he has CAT equipment.
15278367,NULL
15273389,He stated everything was great.
14889528,NULL
13997105,She said she receives good service.
14400828,NULL
15305415,Ron said the Butler store is near him and the service is good.
15306054,NULL
14889464,He stated they stocked the parts he needs.
13697892,Jason did not have reason when probed on this question.
13697453,He stated that they provide great service and he is very satisfied with the Huron store.
15305604,He stated they were very helpful.
15305717,Justin stated Butler is the only place to get his parts.
13758191,He stated parts availability and knowledgeable staff.
15102312,Tim said they are very friendly and they know their stuff.
15157561,Don stated they had what he needed right away.
15157332,She did not specify.
14889775,He stated they do everything well.
14930071,He said -Butler Machinery has lots of CAT parts and they are very timely.
14929745,Steve said they are friendly and they are good at their jobs.
