fkeyWorkOrderID,strComment
15304855,"Jim stated they came in at the right price , and completed the service in a timely manner. "
15304866,He stated great service and the relationship he has with them. 
15305022,"Johnny said they always let him know if they run into a problem, he said they always help him out. "
15305070,
15305170,He stated nothing in particular. 
15305176,He stated timely repair. 
15305183,
15305378,He stated they got it back out in a short period of time. 
14787178,He said they always provide good service; they treat them well and are courteous. 
13814021,Danny said the communication was excellent. 
13813890,"Roland said they got right on it, took care of it, and did a good job calling him back. "
14152131,Mark said they did what they were supposed to do. 
14296671,
13813735,"Brannon said Louisiana CAT provides quality work, promptly. "
14044831,Steven said Louisiana CAT did a good job. 
14152185,Steven did not give a reason when probed. 
15305354,He stated they always do a good job. 
13938520,"Kenny said the service was quick, they fixed the problem, and they did a good job. "
13813925,Jaime said Louisian CAT had equipment available to lend him while the repairs were being done. 
14044649,"Wayne said the injectors jobs and motors have worked out well.  He is pleased with Nick Calman, the shop foreman. "
14500382,Percy stated they were able to get our cylinder in quicker than expected so it was done in a timely manner. 
14296708,Warren stated he gets good service. 
13814137,Brandon said the service from Louisiana CAT was quick and smooth. 
14296683,Brian stated they make the repair correctly the first time. 
14499916,"Kenny said they must know what's wrong with the equipment, and they don't hide anything. "
14949777,He stated no. 
13938534,Chris said the service and the communication was good. 
13813771,
13938490,Charles said they did several tasks and they did them fairly well. 
14152080,
14499952,
14500142,"Robert said they got them out of a bind, they saved him some money and they fixed it correctly. "
14500345,Kenneth said they did everything like they said they would do and they got the problem resolved. 
14786915,"Dee shared that they did everything good; got to him on time, got them up and running again. "
13814102,Tyler stated that they did what he needed done in a pretty quick timeframe. 
14786675,Willie said that they are a one stop deal. 
13814056,He stated they completed the repair in a timely manner. 
14296705,He stated they done everything well. 
14787077,
13282084,
14949594,He stated he has already recommended them.  He stated when they got there they repaired the machine. 
14949658,Mr. Lee stated they responded to his call and came in a timely manner. 
14787147,Tommy said that they were able to fix the boat and they provided good service. 
14500421,
14787031,
14949606,
13282016,"Jordan said they were their on time,  they worked efficieintly to get the job done in a timely manner. "
13394132,"Bob said he would recommend Louisiana Cat because they are always on time, and they bill efficiently. "
13394137,Wanda stated the technician provided service on site. 
13394140,Chris said Louisiana Cat responded quickly. 
13394149,Scott stated he had trouble with the heater on generator #3 and they located it and fixed it. 
13394191,Jovi said he does business with Louisiana CAT almost daily and they always do everything pretty much like he wants and needs. 
13799404,He stated they were very professional. 
13813798,"He said he received prompt, quality service and billing is easy. "
13813880,He stated from start to finish service was very satisfactory. 
13813909,He said the technician was available when they needed one. 
13814084,He stated repair was completed in a timely manner. 
13814176,Chuck said they responded when he needed them and they had the right parts with them. 
13938486,Rusty said the service was good. 
13938507,Chris said the technician comes out right away. 
13938554,Ashton said that there was nothing they did particulary well. 
14044643,"Paul said the service was prompt, the technician was prompt, and they were knowledgeable about fixing the problem. "
14152064,Jason said they always give good service. 
14152117,He stated they were very knowledgeable and fixed the problem the first time. 
14152124,He stated their personnel is entirely knowledgeable. 
14152237,"He stated they take really good care of them, but they have a lot of problems with the C9 engines. "
14152296, 
14152336,He stated they are very knowledgable. 
14296677,He stated they took care of his issues in a timely manner. 
14296712,He stated they done everything they asked them to do. 
14499782,Mark said that this service was completed off shore. Mark said that there were no complaints. 
14499944,He stated Dwayne helps him out a lot - he got his machine back in operation. 
14500081,"Justin said they did what they were supposed to do, and he has no complaints. "
14500153, 
14500203,
14500266,Rick stated he like their service and they are on time with his parts. 
14500284,He stated they have been servicing them for many years - they provide top performance. 
14500333,"He stated they are very fast, very professional and very knowledgable. "
14500411,"Jarred said they were prompt, and got the job done in timely manner. "
14786584,"He stated that they were professional, did what he asked, completed the repair so they met his expectations. "
14786624,Ricky had no comment. 
14786637,Bob said that responded on time and expedited this boat repair. 
14786741,Brady stated the technicians are knowledgeable and know what they are doing. 
14786882,"Tom said they communicated well, and they showed up when they were supposed to. "
14787133,He stated that Louisiana Cat always does a good job. 
14949918,Donny stated that they provide good customer service. 
15304792,"He stated they were great in everything, very timely on the repair. "
15305187,David stated that they fixed his equipment and he's always satisfied with their work. 
15305287,She said they were very accomodating. 
15305293,He stated they did a quick service. 
13938535,"He stated they came out, changed his rear seals very quickly and very professional. "
14500530,Lee said that they came out and did the job; there was little wait time. 
14152389,"He stated they worked on all his equipment, they called ahead, showed up on time and completed the job in a timely manner. "
14500550,"She stated that they kept in contact during the service, were very timely and prompt. "
15305348,He stated they did the job no other reason given. 
14499836,"After probing, Keith did not provide a specific reason for this rating. Keith said that they do all of their work. "
14949526,
14786775,"Rudy they did a pretty good job.  He said that he liked their performance; ""They were on top of their game"". "
13814052,"He stated they came in a timely manner, the guys are great to work with. "
14787276,Woody said that did what was needed to be done.  He said that he was satisfied with this service. 
15305064,Red stated that they did fine. 
14787097,
14152267,He stated they are real good on parts and the service is fair. 
13814038,Chuck said they were on time. 
14786947,He stated that Louisiana Cat did a good job. 
15304890,
14787073,R.D. said there was nothing they did especially well. 
14500034, 
14786777,"Joe stated that they are on time, do a good job and get it done when they say it will be done. "
15305359,He really did not given a specific reason other than they have always given him good service over the last 20 years. 
13814123,Maurice stated that they had a mechanic when he needed one. 
14152323,"Mike said they did the job well, the response time was good, the technicians are good guys and they are good at what they do. "
14500199,Junior said that they completed this repair correctly.  He said that he has always had good experiences with Louisiana CAT. 
14044732,"He stated they were courteous, professional and they got the job done. "
14500497,He stated that they provide excellent sevice. 
14786433,Harold stated that they got the whole job completed in a really good timeframe. 
15304937,He stated that they use Louisiana CAT all the time. 
13813706,Jason said they rebuilt his engine at their shop. 
14500156,Will said they provided good communication. 
14500221,"He stated that they were very timely in fixing when his engine failed on the crane, they came the next day to fix it. "
14785214,Andre said that they explained what was going on during the service. 
14786660,She stated that they were quick to respond and kept her informed of the status of the repair. 
13571612,
14148951,
14789975,Jimmy stated Mustang has good service. 
15125145,"Slade stated they were prompt, called in advance of their arrival, and very courteous. "
14305112,"Arti stated fast, prompt, and courtesy service. He said Mustang Cat kept him informed throughout the servicing process. "
14460429,
14305054,Gary said Mustang CAT did everything great for him. 
14790746,Lewis said he would recommend base on the quality of the service and the equipment. 
14789157,Jose stated the technician came on time and the service was good. 
14789472,
14148765,Cody gave no reason for the rating. 
14567081,Jose said Mustang CAT took care of the problem for them. 
14459329,"Dennis said they were prompt, and came out when they said they would; and the service was done right. "
14460392,"Lee said technicians, Don, Gene and Matthew, from Mustang CAT handled the service professionally and answered all his questions. "
13809345,Jimmy said Mustang Cat was prompt and returned his calls. 
14460927,Kevin said Mustang CAT was very good of working around his schedule. 
14944570,Wayne said they have the personnel and knowledge. 
15125054,"Irvin said they always respond when he calls them, and that is very important in the construction industry. "
15284344,Garth said Mustang CAT did a good job. 
15576633,He stated that he called them and they were quick and got the job done. 
14944416,He stated that they are good at keeping him informed on what is going on with the repair. 
14787632,
14788860,Tom stated Mustang is reponsive with everthing they do and was during this experience. 
14567706,Ricky said Mustang CAT showed up on time with the correct parts. 
14789072,Mike said they always take care of him. 
15076260,Doyle said they got there and fixed it. 
15124892,"Mr. Benson said the service was not as fast as he would like, but they did a good job. "
14409759,Tim gave no reason for the rating. 
13659498,
13659953,"After probing, no feedback provided. "
14002858,He stated they are very timely. 
14002967,
14460542,Mike said Mustang CAT had the ability to diagnose the problem and repair. 
14788903,"Larry said he got a good response from them, and they worked with him on getting the service done. "
15575907,
15284743,Cesar stated sometimes the parts for the repairs are expensive. 
15125778,
14099960,Eric stated Mustang Cat was prompt. 
15445809,"Brian said it was not an easy fix, but they stuck with it and got it fixed. "
14901200,He stated they provided good service and got the job done as expected. 
15243405,"After probing, Jade offered no reason for his rating. "
14100992,
14002277,Taylor said Mustang Cat is responsive and timely. 
13808382,Kevin said Mustang Cat's mechanic did an excellent job. 
15243270,
14568954,Raymond said Mustang CAT was able to complete the repair correctly. 
14304246,
15241614,Harvey said they fixed the equipment. 
13708606,Heath said he likes Mustang Cat's customer relations. 
14460436,Billy said he has been dealing with Mustang CAT for a long time and they always do a good job. 
15446183,James said he was quick to fix it and it only took an hour. 
15075153,He stated they took care of the problem. 
14789428,He said - Mustang CAT did the repair in a timely manner; in enough time to maintain him on track. 
14002422,He stated they got the problem fixed. 
14792000,
14788139,Mike said they did a good job. 
14567631,Nick said Mustang CAT got out in a timely fashion and completed the repair. 
13808729,He said good quality of service as well as quality of equipment. 
14944852,Thomas said they did well. 
14410805,Shorty said Mustang Cat knows what they are doing. 
14003528,
15401459,Andres said they know what they are doing and they comumunicated well. 
14099949,She stated she thought they would have brought the parts with them and the cost of labor and travel was high. 
13660294,Butch said he never has any problems with Mustang CAT and they always do their job. 
15077308,
14003276,
14001866,"Bobby said Mustang Cat was on time, had their paper work in order and did what needed. "
13945081,Tom said Mustang Cat always does a good job and has on previous services too. 
14148510,Jacob stated when we call they are here the same day or by the next day. He stated we never have to wait long on parts as well. 
13528926,He said that everything was fine with this repair. 
14411026,Shalimar stated Mustang CAT came the day they were scheduled and showed up on time. 
14460212,"Kevin stated Mustang CAT informed him of the issue, how they were going to fix the issue and quickly fixed the issue. "
14789527,Leroy stated he liked the service. 
15445672,He stated they have used them a long time and do a great job. 
14791782,
14305209,they are very professional & they took care of everything. 
14901433,"He stated he would recommend them, they completed everything well, good repore -they did a great job. "
15400700,No reason given. 
15241684,She stated they came and fixed it quick. 
14790030,Aggie stated that Mustang Cat did a great inspection. 
13571393,"He said that they took care of the problem, when he needed it fixed. "
13708273,
13709664,Scott said Mustang Cat did what needed to be done. 
13810133,"Mike stated that Mustang CAT provided good, fast service. "
14098348,Jodi said Mustang CAT provided quick service and responded immediately to their needs. 
14098949,Brodie said Mustang CAT is quick to respond and helpful when they need answers to questions. 
14149066,Allen stated the technician was knowledgeable and professional. He stated he arrived very promptly. 
14245510,
14790653,Mark just stated the service is good. 
14790949,Winston said they communicated very well and they kept him well informed. 
14791052,He said that everything was good. 
14791684,"After probing, no reason provided. "
14901405,Steven sated they were easy to work with during the service. 
15243897,David stated he has bought 3 pieces of equipment and is pleased with them. He stated they did a great job on this service. 
13942810,
14789984,Andrew stated the technicians showed initiative and followed up on warranty issues that he found during a service. 
14900242,"Andrew said they were there quickly,  they did the job quickly and efficiently. "
13708125,Thomas did not have a reason when probed on this question. 
14788334,Dolores stated Mustang Cat is very reliable and this is why she recommends them. 
13528964,
14943871,He stated they showed up when supposed to and worked them into the schedule on short notice. 
13661031,Jose said the service was really good and he likes the guys at this dealership. 
14943561,He stated the generator guys are great. 
15242034,"Justin stated that they are very professional, on time and knowledgeable about equipment. "
14901071,
15577258,Cesar said they inspected the equipment and they did everything right. 
14245614,Henry stated the technician was very knowledgeable and professional. He stated he did the diagnostic work in a timely manner. 
14900863,Jaime said they came out as quickly as they could. 
14099806,He said that the timeliness was far out but the otherwise the service was perfect. 
14409858,Mark stated showed up in a timely manner. 
14788441,Shelia said they fixed the machine in a timely fashion. 
14945518,Tim said Mustang CAT always provides top notch service. 
15401842,"Frank said Mustang CAT did a great job, good communication and the quality of the work is superb. "
15241594,Ryan stated they are knowledgeable and helpful. 
13660106,Joseph did not state a specific reason. 
14245727,Tom stated that Mustang CAT was able to do the repair that he did not want to risk doing himself. 
14246751,Jim said Mustang CAT did a good job of coordinating the pick up of the equipment with him to take to the shop. 
14247179,Chase stated Mustang Cat provided quick and good service.  He also said Mustang Cat provided good communication. 
14788177,Victor said they kept him informed on what was going on. 
14788670,Harold said they got him in and out. 
15125253,"Jack said Mustang CAT did good, quality work. "
15577206,He stated Jeremy Perkins is very helpful. He stated they communicated well. 
13857004,Tony stated that Mustang CAT was very thorough and took care of the repair quickly. 
13857141,Carols stated that they showed up and got it done. 
15401336,Jaime said Mustang CAT is experienced and knowledgeable and they do quality work. 
13708868,Mark stated that his repair was completed correctly. 
13708959,He stated that they were quick to get things done and they did what they told him they were going to do. 
14401752,He stated their speed is good.  They had it in and out. 
14409352,
14566847,Kevin said he liked the quick response time the Houston location of Mustang CAT gave them. 
14791566,
15077209,Doyle said Mustang CAT did a great job at communicating with him and easy to get a hold of. 
15243081,"Mike said the engine work was exceptional.  He said he could remember the technician's name, but Ryan Holloway was his contact. "
15576801,He stated that it was a partial warranty job and they did not have to cover it under warranty but they did. 
15075374,He said -Mustang CAT did a good job on tract repair on his tractor. 
14459301,David stated that they are pretty quick getting the work done. 
15077415,
14791104,Jose said they were prompt with getiing the equipment back to him. 
15243496,"Greg said the service and turnaround is good, but they are busy. "
14567006,He said that Mustang Cat is very good and they are very customer service oriented and he appreciates that. 
13708120,"Boyd said his sales representative with outside sales with Mustang CAT, Brandon , always does a good job for him. "
13943400,Ray stated that he would recommend Mustang Cat because they did a good job in a timely fashion. 
14459390,
14944493,He said -Mustang Cat provided him with good service; they also provided good feedback. 
14790434,"Mark said they have been very good to him, he has good relationship with them and they do what you ask. "
13661070,Ed stated he was pleased with the service and promptness was excellent on this repair. 
14409854,Lonnie said everything that Mustang CAT does is always good. 
14099953,Arthur said Mustang Cat got to the service quickly and took care of it. 
15445728,
14003198,
15131952,Mike stated that every individual that he deals with is more than willing to satisfy the customer. 
14571957,Larry said NMC did what he asked and completed the service quickly. 
13606645,Raul said they have be bringing their equipment to NMC for many years and they do a good job. 
13607386,Fred stated NMC got the equipment working right away and they did well on this service. 
14001256,"Matt stated that they did what they said - changed the oil, etc. "
14139936,Jim said they always check their work. 
14140133,"Randy said no reason, always available when he needs them. "
14615620,Doug stated that he liked their response time the best. 
14782801,"Denise stated that they always do good job, from showing up on time to getting the job done as efficiently as possible. "
14783901,Doug stated they have been doing service work for them all year. 
15132345,
14000644,Fred stated that NMC does a good job and did the repair correctly. 
15251531,Chris stated that he would recommend NMC because they have been helpful with all of his needs. 
14615309,Tim stated that they were prompt on the oil changes. 
15416670,Brett stated that have to use them but they do a good job and they are timely. 
14181253,Larry stated they did what they were supposed to do. 
14737558,They kept him updated on cost of repair. 
14615353, 
13712148,Randy stated that the response time was very good and they got his machine fixed quickly. 
13606224,Charlie stated that he has used NMC for years and will continue to do so.  He said that this was a minor deal/repair. 
13606931,Matt stated that it was done when promised. 
13607266,Dave stated NMC got them back up and running. 
13607276,Leo stated that the service was great. 
13607560,Richard stated that NMC was able to diagnose the problem quickly and get the parts out quickly as well. 
13712112,
13712175,Tim stated that they handled the problem quite well and got them up and running in a very timely manner. 
13753810,"Matt stated that NMC communicated very well, which is a big deal for them.  He added that they let them know what was going on. "
13753815,
13753879,Paul gave no reason for the rating. 
13754151,
13844204,Dan stated that NMC is easy to talk to and they have a good relationship with them. 
13844636,
13845115,Ryle stated that NMC knows what they are doing. 
13930019,Roger stated that they are prompt and efficient on the job. 
13930189,Shawn stated that they almost rebuilt his whole engine. 
14000585,He stated that they get out to them quickly. 
14001515,
14101769,Mark did not have any specifics for this rating. 
14102340,Zach stated this was simply a small recall service. 
14102446,"Tom stated that they are very timely to get out and service the equipment, which, in his business, is very important. "
14139098,
14139102,"Fritz stated that NMC is always very professional, very service oriented, and just a good group of people. "
14139769,He said that he always gets good service. 
14140007,"Derrick stated he likes that NMC does a nice job, they answer his questions, and fix the equipment. "
14140229,"Brandon stated they have no problems, they do as promised. "
14140368,
14181177,Travis stated that do a good job helping out with any needs. 
14181507,"Dwight stated they have great customer service, adding Merlin really stays on top of things, making it easy for him. "
14402803,
14403357,Ken stated they are the only dealer around for CAT. 
14571571,Tob stated that he liked the promptness of the technician and them getting the job done. 
14614433, 
14615803,
14738056,Good Customer Service. 
14824771,Jim stated NMC searched for the best parts prices and the technicians were very courteous. 
14825120,Ken stated that everything was done well and timely. 
14825583,
14825793,Kelly stated that he would recommend NMC because of Ryan in the service department.  He said that Ryan does a really good job. 
14825812,Bernie stated that they did everything well and in a timely manner. 
14975096,
14975440,Bill stated that they just did a good job on his service. 
14975540,Jarod stated that they repaired his machine correctly and cleaned up after the repair. 
14975748,Tyson stated that they got out there and got it done quickly. 
14975823,"Don stated that he would recommend NMC because of their quick response, and because they did a good job. "
15106080,"Scott stated that he has been dealing with NMC for years, and they always do a really good job. "
15106117,
15106171,Rick stated that they were prompt. 
15106526,
15106734,Steve stated that they called and showed up when they said they would. The work was well done and in a timely manner. 
15132226,"Gary stated that they were real good, especially Ken. "
15132382,He stated they got his machine up and running but did not give a particular reason. 
14571796, 
15132589,Brian stated that they came out in the snow to make sure he got back up and running. 
15132682,"Dave stated that it all boils down to Ron, their service tech.  He stated that Ron was on time and got the job done. "
15132957,Ann stated that they were accurate and prompt in their service. 
15251137,Customer stated everything is good. 
15251381,Mike stated he that they were timely in getting the job done. 
15251404,Duane stated that they came on time and got it fixed. 
15251815,"He said they showed up on time, completed the job correctly and did what was needed. "
15251958,"He said they were good. He added the mechanic, Bo, is very good, knowledgeable and follows up on his stuff. "
15290133,Jim stated they came and did the job in a timely manner and then left. 
15416221,"Nate stated that they did good work, "
15455215,"He said great communication, speed in which he got it back and overall great response time. "
15455909,"He said not really, he added they did what they said they would do. "
14614299, 
14825552,Jaran stated that they were timely.  He said he made the phone call and they were able to come out quickly. 
14824927,
13606516,
15132088,Pat stated that they got the parts and fixed the problem. 
15106802,Rob stated got the equipment running quickly. 
14737402,Kenny stated that they did everything well on this experience. 
14000537,
13712648,Leroy stated that NMC was available when they needed them. 
15132257,"Gail stated they use them a lot, and they get to them in a timely manner and take of the service. "
15415884,Ray stated that he liked the quick service. 
14737366,they get the job done. 
14139534,Chuck said they are prompt and they get the done right the first time. 
15454845,No Reason Given 
15252114,Frank stated that they do good work. 
14139529,"Mark stated they did a good job, adding they stay until it's done, and done correctly. "
13930620,Rick said that they showed up on time and did good job. 
15416625,No Reason Given 
14000920,He stated that they come when they are supposed to and they get it fixed in a timely manner. 
15105827,Dave stated that NMC was there when they stated they would be. 
14140273,"Bill stated they were prompt, knowledgeable, and required little direction. "
13606254,
13844803,Mike said NMC was very prompt and very knowledgeable. 
15290043,"Mike stated NMC was very professional, they answered their questions, and got the repair done in time. "
14139460,"Dave stated that they got out there quickly, and had it fixed. "
15131862,Terry stated that they were prompt with the service and taking care of the problem. 
15252232,Dean stated that they were prompt and quick and he appreciates doing business with NMC. 
14824944,Dave stated that they got the machine fixed in a good time frame. 
14975080,
13712770,No reason given. 
14738508,"He was very happy with Mike.  Mike ""got right on it"" and help them resolve the problem quickly. "
14974792,Steve stated that in this experience they were able to come out immediately. 
15416495,Randy stated NMC provided good service by Mike the technician. 
13712078,No reason given. 
13930535,Diego stated that he knows George on a personal level and has been doing business with NMC for quite some time. 
14462783,Lon stated they were prompt. 
14825768,Scott stated that they were very detail oriented. 
15252049,Leo stated good background. 
15252151,Eric stated that the technicians came right out and fixed the leaks and bolts left from another service. 
13606748,Jamie stated he kept him informed and got it fixed. 
13607175,
13607197,"Dustin stated they came out out quickly, and the problem was fixed quickly as well. "
13712575,He stated that there was nothing specific that they did.  He stated they just got the job done. 
13753656,Kenyon said that they do very good work there.  He said that for this and other services they are prompt. 
13753937,He stated the Tim Rees is great and gives correct information. 
13754416,He stated that they are super friendly.  He stated that they fixed the equipment while he waited. 
13843830,"Roy said NMC treated him well, they stated in contact and let him know the status of the repair. "
13844483,
14001245,Steve stated he had some diesel leaking and they were able to fix it. 
14102165,Kelly stated that he liked the availability to get in for the service at a convenient time. 
14139997,Ken said customer service. 
14181554,"Bruce shared that they were efficient, kept him informed and gave him options. "
14181600,"Charlies shared that they were good, very personable and accommodating. "
14181702,"Scott stated they are good people, knowledgeable, and they fix it correctly. "
14403031,"Larry stated that NMC is honest, does a good job, and they communicate well. "
14403762,
14462906,Matt stated they provide good service and they are efficient. The price is reasonable and the timeliness of the repair. 
14571763,Kevin stated that he would recommend NMC because they are professional. 
14571991,Joe stated NMC always does a great job. 
14572439,
14615047,Rodger stated  they provided good service and they were prompt. 
14738188,"Steve stated that they were prompt, curtious and did what was asked. "
14738203,JayDee stated that he would recommend NMC because they are close to his home. 
14739060,"David stated that they came and took care of it, great service and always has been. "
14782778,Jim stated that they did a good job and they were there on time. 
14783316,
14783650,Bud stated that they are knowledgeable at what they do. 
14783974,Jim stated that they treated him well. 
14825174,Pete stated that  they servviced his skid loader and sharpened blades and cleaned up after the service. 
14825390,
14976209,Jm stated they did a priority maintenance and some repairs. 
15105647,"Les stated that they are there when he needs them, they take care of all his equipment, and help in any way they can. "
15106056,Matt stated they fixed his equipment. 
15106201,
15106493,John stated that they looked his product over well and took care of servicing/repairing what needed to be done. 
15106623,He said they were on time and got everything done. 
15106832,Andrew stated they fixed the equipment in a timely manner. 
15132399,THomas stated that they are very easy to work with and convenient. 
15252064,Avi stated he is always pleased with the service.  He stated the service is exceptional. 
15252177,Glen stated they repaired his equipment. 
15290058,Neil stated they really did a good job in a  timely manner just as they said they would do. 
15290604,He said they always take good care of them. 
15416147,Jeremiah stated that they got his equipment into the shop quickly. 
15416152,Greg stated everything they did was fine. 
15416263,Andrew stated he had issues with coolant leaking and they diagnosed and fixed the problem. 
15455270,
13574046,"Vance stated they were very helpful, and provided fast service. "
13712226,He stated that they have really good guys in the shop. 
14974715,Jay stated that they got him done in a timely manner and got him in and out quickly. 
14739044,Daniel stated that they did everything well and they were prompt. 
15106860,
14462862,Jim stated NMC diagnosed the issue with his equipment over the phone. 
15132459,
15415598,Larry stated that most of time they are knowledgeable and very professional. 
14615962,Mike stated that he would recommomd them more for sales than service and that they are they the only CAT dealer in town. 
14403405,Dave stated that NMC shop service is above and beyond others. 
15289989,Cecil stated they put an undercarriage on the equipment. 
13712687,Jim stated they started on it right away and had it completed in a reasonable amount of time. 
13929588,He stated that they get the job done timely and correct. 
14139693,Jeff said customer service and the product was excellent. 
13843943,He stated that the equipment is hard to find parts for and he wasn't even sure they could fix it. 
14974662,Damon stated they are having issues with the warranty and they are helping them to take care of it. 
14571533,Steve stated he likes working with NMC. 
14001764,Ken stated they fixed the skid loader.  They had an issue with a failed factory part and they dealt with it. 
14181416,Jerod stated that NMC got his equipment in and out in a timely manner. 
14737776,Ray stated that they have always done good work. 
14783530,Harry stated they made some adjustments on the equipment and they did a good job. 
15290603,Neils stated they did the repairs well. 
14975475,Williard stated they kept him informed of what was going on. 
13844809,Gary stated that NMC did a good job on his hoses and completed the repair correctly. 
14975969,"After probing, Harry stated promptness and availability of parts as factors for his recommendation. "
15132521,"After probing, Paul stated quick diagnosis an good communication as a factors for his recommendation. "
15252289,He said good customer servcice. 
15415664,Donald stated that they are very nice people and provide excellent service. 
14462256,
13844856,Marsha stated that NMC does all of their annual inspections and does what they're supposed to do. 
13606470,"He stated that they show up when they are called, and they are familiar with most of the guys. "
13607030,Pete said that they just did a good job. 
13844450,Darrell stated that he has always liked NMC.  He added that the technicians are professional and thorough. 
13844485,
14139836,Anthony stated they changed his oil and checked everything out.  They were very thorough. 
14403021,
14783188,"Larry stated that when he had an issue, he called and the technician was there within an hour and he appreciated that. "
15132453,Bill stated that know what they're doing and are very respectful. 
15455950,Jim said that Paul is very knowledgeable and friendly. 
15132450,
13844708,
13753456,
13606283,"Keith stated they are very thorough, adding he has dealt with them before. "
13606640,Lonnie stated that the main reason for this rating is that NMC takes their business as a priority and that is important to them. 
13712317,
14001571,"Steve stated he has dealt with NMC for a long time, adding they are always on time and have good technicians. "
14139937,Josh stated they were on time. 
14181487,Richard said the communication from NMC on parts and service. 
14572564,
14738329,
14738606,Leonard stated that they did their job. 
14783533,Ken stated that he would recommend NMC because they do a really good job and are thorough. 
14824466,
14825646,Jim stated that he would recommend NMC because they always get the job done and get it done on time. 
14974190,
14974713,Dan stated that he would recommend NMC because of their customer service and because they are prompt with requests. 
14974840,Patrick stated that they followed up and provided good communication. 
15131684,
15132417,
15252251,"Alfredo stated that his machine is still running, "
15416747,Craig stated that the response time was very good. 
15416832,"Andrew stated that they performed normal maintenance, replacing filters and coolant. "
13484887,Keith said NMC came right out to the field to work on the engine and they were able to get it fixed. 
14974541,Mark stated that they have good technicians.  He said they are very thorough. 
14571926,No reason given. 
14571369,Rick stated that he would recommend NMC because they got the generator fixed. 
13575323,
14572784,Luke said NMC did a good job. 
14615354,Jim stated that he would recommend NMC because of their timeliness and the repairs are done quickly. 
15454344,Randy stated that they showed up and took care of the problem. 
14102448,Jim stated all of their work is top notch. 
14139429,"Bob stated they always do a good job, adding he has some special scheduling needs and they are always accommodating. "
14974327,
15251808,
14001798,Kyle shared that they showed up right away and took care of the problem. 
13930615,Mike said they have been his go to for 10 years. 
13483962,Kevin stated they came out promptly after his phone call. 
13712804,
13844207,Pat said they clean up the machine when done. 
13844441,He stated that they were very pleasant and nice to work with. 
13844460,He stated convenient location and good service. 
14139977,"Tony said, Tim is excellent and does a good job, he is honest. "
14180932,Ryan shared that they provided a good price on steel and serviced three machines prompt  and in a time manner. 
14181733,"Kyle said good service man, George. "
14403536,Hugh said they always come in and check in and make sure  PO is done and if anything needs service. 
14462365,"Customer stated service was great, timely and the mechanic was good. "
14462453,Customer stated the Delbert is the best service technician in area. 
14975292,Brian stated that they were quick to respond and performed the repair well. 
14976210,
15455138,Reid said the original work need more done and they came and corrected the orginal work at no charge. 
14139627,Mark said it was fine. 
14783688,David stated that they did their support training really well. 
14462485,Customer stated there was nothing that could have been done better to improve this experience. 
14001095,Chris said communication. 
14181776,Glen said said they do a good job. 
14403006,Jan said they had no issues. 
14101847,
13844522,
13607416,"Kyle stated they are very thorough and professional, timely, adding he's had no issues at all. "
13754271,Mike said they are good. 
13754479,Randy said the technician does an excellent job. 
13843841,Bill said timely repair. 
13844068,Adam said they were good about getting a timely repair. 
13844918,Pat said he really likes them. 
13929748,Kevin said performed everything well. 
14000785,He stated NMC diagnosed and fixed the problem. 
14001026,Dave said NMC's quality of the service they provided. He said they are quick with the service. 
14139277,Jim stated NMC's technician Denny's customer service. 
14403441,Kurt said they did a good job and were timely. 
14403753,Greg said he has always had good luck with them. 
13403867,Jason stated NMC provided a fast turnaround on this service. 
13844178,Aaron said none. 
14181138,Randy said no reason. 
14140156,Ben said NMC was fast with this service. 
15131919,Bill stated that they performed what he wanted done and they communicated well. 
13929512,He stated his experience with them. 
14101875,"Dennis stated it was done quickly, adding they did a good job. "
14572696,Mike stated NMC took care of the repair for him. 
14615123,Curtis stated the timely manner of the service. 
14181529,Jeremy stated that he's never had any bad experiences with them and has been doing business with them for quite some time. 
14001138,
15416788,
14102741,Todd stated the shop supervisor is very good to work with. 
13575059,
13606421,Gail stated that they were able to complete his sevice. 
15416393,Pam stated that customer relations are very good. 
13484755,Scott said no reason. 
13574292,Butch said they did it all very well and timely. 
13606171,Robert said they do a good job. 
13607429,Matt said NMC worked with him and explained what they were doing. 
13712039,Gerad said no reason. 
13712220,
13712233,Duane said the manager was excellent and very professional. Best experience in a long time. 
13712346,No reason given. 
13712404,Joe stated they take care of you. 
13712660,Tracy stated that the timeliness of getting him back up and running was great. 
13713055,Eric stated that they communicated the problems they were having and worked very hard to resolve the issue. 
13754100,Lori stated she loves working with Tim Erickson. They are good about staying in touch with them and keeping them informed. 
13754144,DJ stated that it was an all around good experience. He said they kept in touch and the work was done very professionally. 
13754363,Jose said the customer service. 
13844111,
13844310,RJ stated they got on the truck right away. 
13844399,Sebastian stated that he has been to NMC four or five times and he likes their service so he will go back. 
13844796,Ken stated they fix what needs to be fixed. 
13845065,Harlan stated that he drove in and they were on his truck in 10 minutes and the repair was done within an hour. 
13929555,Jose stated they did everything well. 
13929678,Nicholas stated the Doniphan location has excellent service. 
13930483,Larry stated they always do good work for them.  Todd who runs the shop always helps them out. 
13930578,He stated that they gave him a $25K line of credit and Todd in truck shop is an excellent shop manager. 
14102963,
14139829,He stated that everytime he goes in to have work done they get him in quickly even if they are busy. 
14139972,
14180705,"He stated that he is happy with the personal service.  He stated that no matter how busy they are, they always work him in. "
14403131,He stated that the service manager takes care of things.  He mentioned that they got the parts in quick and got it repaired. 
14571341,Rich stated that they have always done a good job for them and he has no complaints. 
14571441,
